pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
426,J,H,83641,83829,1,83641,,JIH,180,0,83821,2
427,I,G,34815,35003,1,34815,,IJG,180,0,34995,2
428,E,I,49112,49210,1,49112,,EI,90,0,49202,1
429,I,F,49984,50172,1,49984,,IDF,180,0,50164,2
430,E,H,35053,35241,1,35053,,ECH,180,0,35233,2
431,A,F,23973,24288.278,1,23973,,ABDF,307.278,0,24280.278,3.4142
432,F,C,42587,42955,1,42587,,FDBHC,360,0,42947,4
433,E,F,79957,80235,1,79957,,EIDF,270,0,80227,3
434,E,D,78327,78515,1,78327,,EID,180,0,78507,2
435,G,J,57320,57418,1,57320,,GJ,90,0,57410,1
436,D,H,45014,45292,1,45104,,DBH,180,90,45194,2
437,C,A,40407,40632.278,1,40497,,CA,127.27799999999999,90,40534.278,1.4142
438,J,I,33339,33437,1,33339,,JI,90,0,33429,1
439,F,A,57710,58025.278,1,57710,,FDBA,307.278,0,58017.278,3.4142
440,B,J,63987,64265,1,63987,,BHIJ,270,0,64257,3
441,J,A,28718,28996,1,28718,,JIHA,270,0,28988,3
442,H,A,84952,85050,1,84952,,HA,90,0,85042,1
443,H,B,38868,38966,1,38868,,HB,90,0,38958,1
444,A,D,65836,66061.278,1,65836,,ABD,217.278,0,66053.278,2.4142
445,I,F,22685,22873,1,22685,,IDF,180,0,22865,2
446,E,F,29658,30026,1,29748,,EIDF,270,90,29928,3
447,J,G,73583,73681,1,73583,,JG,90,0,73673,1
448,A,F,55403,55718.278,1,55403,,ABDF,307.278,0,55710.278,3.4142
449,A,B,33945,34080.278,1,33945,,AB,127.27799999999999,0,34072.278,1.4142
450,B,D,78768,78866,1,78768,,BD,90,0,78858,1
451,A,B,83179,83314.278,1,83179,,AB,127.27799999999999,0,83306.278,1.4142
452,H,G,71285,71563,1,71285,,HCEG,270,0,71555,3
453,E,I,40080,40232,1,40134,,EI,90,54,40170,1
454,F,A,56592,56907.278,1,56592,,FDBA,307.278,0,56899.278,3.4142
455,F,B,62598,62786,1,62598,,FDB,180,0,62778,2
456,G,I,80028,80216,1,80028,,GEI,180,0,80208,2
457,C,I,42917,43105,1,42917,,CHI,180,0,43097,2
458,D,A,53533,53758.278,1,53533,,DBA,217.278,0,53750.278,2.4142
459,J,I,27225,27323,1,27225,,JI,90,0,27315,1
460,J,E,48926,49114,1,48926,,JIE,180,0,49106,2
461,G,E,60735,60833,1,60735,,GE,90,0,60825,1
462,D,A,74119,74344.278,1,74119,,DBA,217.278,0,74336.278,2.4142
463,B,C,73437,73715,1,73527,,BHC,180,90,73617,2
464,J,D,34902,35097,1,34902,,JID,180,0,35082,2
465,H,C,31713,31901,1,31803,,HC,90,90,31803,1
466,G,D,29040,29318,1,29040,,GEID,270,0,29310,3
467,H,I,41632,41801,1,41703,,HI,90,71,41722,1
468,F,J,38610,38708,1,38610,,FJ,90,0,38700,1
469,C,D,25618,25896,1,25618,,CHBD,270,0,25888,3
470,B,A,75439,75574.278,1,75439,,BA,127.27799999999999,0,75566.278,1.4142
471,F,G,39763,39951,1,39763,,FJG,180,0,39943,2
472,B,I,35035,35223,1,35035,,BHI,180,0,35215,2
473,H,B,31499,31687,1,31589,,HB,90,90,31589,1
474,G,J,44003,44101,1,44003,,GJ,90,0,44093,1
475,E,A,81080,81305.278,1,81080,,ECA,217.278,0,81297.278,2.4142
476,B,E,49450,49728,1,49450,,BHCE,270,0,49720,3
477,B,H,48288,48386,1,48288,,BH,90,0,48378,1
478,J,D,49245,49433,1,49245,,JID,180,0,49425,2
479,J,E,66827,67015,1,66827,,JIE,180,0,67007,2
480,A,I,72333,72521,1,72333,,AHI,180,0,72513,2
481,B,A,66242,66467.278,1,66332,,BA,127.27799999999999,90,66369.278,1.4142
482,H,B,75644,75791,1,75693,,HB,90,49,75734,1
483,F,B,30858,31046,1,30858,,FDB,180,0,31038,2
484,F,E,63105,63383,1,63105,,FDIE,270,0,63375,3
485,H,F,40771,41139,1,40861,,HBDF,270,90,41041,3
486,B,C,51566,51754,1,51566,,BHC,180,0,51746,2
487,F,G,55835,56023,1,55835,,FJG,180,0,56015,2
488,I,E,77566,77664,1,77566,,IE,90,0,77656,1
489,C,A,71139,71274.278,1,71139,,CA,127.27799999999999,0,71266.278,1.4142
490,A,C,72448,72583.278,1,72448,,AC,127.27799999999999,0,72575.278,1.4142
491,F,B,29404,29592,1,29404,,FDB,180,0,29584,2
492,G,B,74376,74744,1,74376,,GECHB,360,0,74736,4
493,C,D,24860,25138,1,24860,,CHBD,270,0,25130,3
494,H,F,51573,51851,1,51573,,HBDF,270,0,51843,3
495,A,C,48618,48753.278,1,48618,,AC,127.27799999999999,0,48745.278,1.4142
496,I,A,22709,22897,1,22709,,IHA,180,0,22889,2
497,D,B,49404,49502,1,49404,,DB,90,0,49494,1
498,A,G,76700,77015.278,1,76700,,ACEG,307.278,0,77007.278,3.4142
499,D,C,23237,23515,1,23237,,DBHC,270,0,23507,3
500,J,A,65781,66059,1,65781,,JIHA,270,0,66051,3
501,F,A,74878,75193.278,1,74878,,FDBA,307.278,0,75185.278,3.4142
502,A,F,80200,80515.278,1,80200,,ABDF,307.278,0,80507.278,3.4142
503,D,I,37608,37796,1,37698,,DI,90,90,37698,1
504,I,E,38025,38123,1,38025,,IE,90,0,38115,1
505,H,D,70062,70250,1,70062,,HBD,180,0,70242,2
506,B,I,67949,68137,1,67949,,BHI,180,0,68129,2
507,A,C,51663,51798.278,1,51663,,AC,127.27799999999999,0,51790.278,1.4142
508,I,G,30433,30673,1,30485,,IJG,180,52,30613,2
509,D,G,78539,78817,1,78539,,DFJG,270,0,78809,3
510,C,A,65018,65153.278,1,65018,,CA,127.27799999999999,0,65145.278,1.4142
511,C,H,70148,70246,1,70148,,CH,90,0,70238,1
512,E,F,25523,25801,1,25523,,EIDF,270,0,25793,3
513,H,C,48395,48493,1,48395,,HC,90,0,48485,1
514,I,B,42812,43000,1,42812,,IHB,180,0,42992,2
515,A,I,25340,25528,1,25340,,AHI,180,0,25520,2
516,E,F,61838,62116,1,61838,,EIDF,270,0,62108,3
517,H,A,68538,68636,1,68538,,HA,90,0,68628,1
518,D,A,77849,78074.278,1,77849,,DBA,217.278,0,78066.278,2.4142
519,B,J,62959,63243,1,62959,,BHIJ,270,0,63229,3
520,B,D,68722,68910,1,68812,,BD,90,90,68812,1
521,C,F,51141,51509,1,51141,,CHBDF,360,0,51501,4
522,I,E,43018,43203,1,43105,,IE,90,87,43108,1
523,I,A,56514,56792,1,56604,,IHA,180,90,56694,2
524,A,C,76628,76763.278,1,76628,,AC,127.27799999999999,0,76755.278,1.4142
525,C,D,74711,74989,1,74711,,CHBD,270,0,74981,3
526,J,G,29474,29572,1,29474,,JG,90,0,29564,1
527,G,D,72634,72912,1,72634,,GEID,270,0,72904,3
528,B,F,29889,30077,1,29889,,BDF,180,0,30069,2
529,G,H,33737,34015,1,33737,,GECH,270,0,34007,3
530,E,D,55826,56104,1,55916,,EID,180,90,56006,2
531,J,F,61408,61506,1,61408,,JF,90,0,61498,1
532,G,D,29113,29391,1,29113,,GEID,270,0,29383,3
533,J,A,81335,81613,1,81335,,JIHA,270,0,81605,3
534,E,G,41933,42121,1,42023,,EG,90,90,42023,1
535,I,E,60515,60613,1,60515,,IE,90,0,60605,1
536,I,E,57319,57507,1,57409,,IE,90,90,57409,1
537,F,J,70028,70126,1,70028,,FJ,90,0,70118,1
538,H,G,40390,40668,1,40390,,HCEG,270,0,40660,3
539,F,D,42576,42674,1,42576,,FD,90,0,42666,1
540,J,G,75232,75330,1,75232,,JG,90,0,75322,1
541,E,G,68347,68445,1,68347,,EG,90,0,68437,1
542,G,C,72308,72496,1,72308,,GEC,180,0,72488,2
543,A,J,54237,54515,1,54237,,AHIJ,270,0,54507,3
544,E,D,55575,55853,1,55665,,EID,180,90,55755,2
545,H,B,41544,41732,1,41634,,HB,90,90,41634,1
546,G,J,27279,27377,1,27279,,GJ,90,0,27369,1
547,F,I,22382,22570,1,22382,,FDI,180,0,22562,2
548,I,H,65618,65716,1,65618,,IH,90,0,65708,1
549,G,H,70868,71146,1,70868,,GECH,270,0,71138,3
550,A,F,54901,55216.278,1,54901,,ABDF,307.278,0,55208.278,3.4142
551,H,I,60206,60304,1,60206,,HI,90,0,60296,1
552,F,B,61770,61962,1,61770,,FDB,180,0,61950,2
553,B,E,69651,70019,1,69741,,BHCE,270,90,69921,3
554,J,E,33514,33702,1,33514,,JIE,180,0,33694,2
555,E,H,85895,86083,1,85895,,ECH,180,0,86075,2
556,C,G,78793,78981,1,78793,,CEG,180,0,78973,2
557,E,A,84563,84788.278,1,84563,,ECA,217.278,0,84780.278,2.4142
558,I,D,53927,54115,1,54017,,ID,90,90,54017,1
559,E,D,38953,39231,1,39043,,EID,180,90,39133,2
560,H,A,65106,65204,1,65106,,HA,90,0,65196,1
561,F,H,60334,60612,1,60334,,FDBH,270,0,60604,3
562,E,G,80460,80558,1,80460,,EG,90,0,80550,1
563,G,H,58507,58785,1,58507,,GECH,270,0,58777,3
564,J,G,46811,46909,1,46811,,JG,90,0,46901,1
565,J,A,61867,62145,1,61867,,JIHA,270,0,62137,3
566,B,F,22703,22891,1,22703,,BDF,180,0,22883,2
567,E,C,27392,27490,1,27392,,EC,90,0,27482,1
568,B,E,44499,44777,1,44499,,BHCE,270,0,44769,3
569,C,J,23121,23399,1,23121,,CHIJ,270,0,23391,3
570,D,C,79397,79675,1,79397,,DBHC,270,0,79667,3
571,D,A,86208,86433.278,1,86208,,DBA,217.278,0,86425.278,2.4142
572,I,E,79705,79803,1,79705,,IE,90,0,79795,1
573,J,H,48686,48874,1,48686,,JIH,180,0,48866,2
574,H,F,83348,83711,1,83433,,HBDF,270,85,83618,3
575,I,F,52261,52449,1,52261,,IDF,180,0,52441,2
576,C,B,35117,35305,1,35117,,CHB,180,0,35297,2
577,J,D,85873,86061,1,85873,,JID,180,0,86053,2
578,F,A,70568,70883.278,1,70568,,FDBA,307.278,0,70875.278,3.4142
579,A,J,42851,43129,1,42851,,AHIJ,270,0,43121,3
580,C,J,34825,35103,1,34825,,CHIJ,270,0,35095,3
581,F,J,78728,78826,1,78728,,FJ,90,0,78818,1
582,D,I,47563,47751,1,47653,,DI,90,90,47653,1
583,G,A,64441,64756.278,1,64441,,GECA,307.278,0,64748.278,3.4142
584,J,C,68299,68577,1,68299,,JIHC,270,0,68569,3
585,F,C,68903,69271,1,68903,,FDBHC,360,0,69263,4
586,D,I,30862,30960,1,30862,,DI,90,0,30952,1
587,C,G,37308,37496,1,37308,,CEG,180,0,37488,2
588,D,E,66729,66917,1,66729,,DIE,180,0,66909,2
589,F,B,30617,30805,1,30617,,FDB,180,0,30797,2
590,B,E,35559,35837,1,35559,,BHCE,270,0,35829,3
591,J,C,22795,23073,1,22795,,JIHC,270,0,23065,3
592,I,B,50238,50426,1,50238,,IHB,180,0,50418,2
593,I,J,58489,58587,1,58489,,IJ,90,0,58579,1
594,H,D,52343,52531,1,52343,,HBD,180,0,52523,2
595,D,G,47657,48025,1,47747,,DFJG,270,90,47927,3
596,D,E,43359,43547,1,43359,,DIE,180,0,43539,2
597,D,I,33145,33243,1,33145,,DI,90,0,33235,1
598,I,G,65423,65701,1,65513,,IJG,180,90,65603,2
599,F,E,34095,34373,1,34095,,FDIE,270,0,34365,3
600,I,G,54366,54644,1,54456,,IJG,180,90,54546,2
601,J,A,24101,24379,1,24101,,JIHA,270,0,24371,3
602,G,E,28560,28658,1,28560,,GE,90,0,28650,1
603,G,C,62461,62649,1,62461,,GEC,180,0,62641,2
604,I,H,36883,36981,1,36883,,IH,90,0,36973,1
605,B,E,67975,68343,1,68065,,BHCE,270,90,68245,3
606,F,C,80367,80735,1,80367,,FDBHC,360,0,80727,4
607,J,D,32150,32343,1,32150,,JID,180,0,32330,2
608,I,C,64228,64488,1,64300,,IHC,180,72,64408,2
609,J,H,52472,52660,1,52472,,JIH,180,0,52652,2
610,H,E,60375,60563,1,60375,,HCE,180,0,60555,2
611,G,H,25236,25514,1,25236,,GECH,270,0,25506,3
612,J,G,62815,62913,1,62815,,JG,90,0,62905,1
613,D,E,70809,71087,1,70899,,DIE,180,90,70989,2
614,B,I,80992,81180,1,80992,,BHI,180,0,81172,2
615,A,I,81355,81543,1,81355,,AHI,180,0,81535,2
616,A,C,37087,37222.278,1,37087,,AC,127.27799999999999,0,37214.278,1.4142
617,I,F,63730,64008,1,63820,,IDF,180,90,63910,2
618,A,D,43232,43457.278,1,43232,,ABD,217.278,0,43449.278,2.4142
619,D,B,29772,29870,1,29772,,DB,90,0,29862,1
620,B,I,29839,30027,1,29839,,BHI,180,0,30019,2
621,J,I,33112,33210,1,33112,,JI,90,0,33202,1
622,B,F,43898,44086,1,43898,,BDF,180,0,44078,2
623,A,J,85433,85711,1,85433,,AHIJ,270,0,85703,3
624,B,C,21730,21918,1,21730,,BHC,180,0,21910,2
625,B,F,45113,45301,1,45113,,BDF,180,0,45293,2
626,F,A,43831,44146.278,1,43831,,FDBA,307.278,0,44138.278,3.4142
627,C,F,38249,38617,1,38249,,CHBDF,360,0,38609,4
628,G,D,72052,72330,1,72052,,GEID,270,0,72322,3
629,C,D,83096,83374,1,83096,,CHBD,270,0,83366,3
630,J,B,84334,84612,1,84334,,JIHB,270,0,84604,3
631,G,B,82869,83237,1,82869,,GECHB,360,0,83229,4
632,B,G,83297,83665,1,83297,,BHCEG,360,0,83657,4
633,H,I,75063,75161,1,75063,,HI,90,0,75153,1
634,F,D,51573,51671,1,51573,,FD,90,0,51663,1
635,E,I,83387,83491,1,83387,,EI,90,0,83477,1
636,C,B,38276,38464,1,38276,,CHB,180,0,38456,2
637,H,E,67243,67431,1,67243,,HCE,180,0,67423,2
638,H,J,25487,25675,1,25487,,HIJ,180,0,25667,2
639,J,H,80493,80681,1,80493,,JIH,180,0,80673,2
640,I,H,30298,30396,1,30298,,IH,90,0,30388,1
641,G,C,57849,58037,1,57849,,GEC,180,0,58029,2
642,F,I,29005,29193,1,29005,,FDI,180,0,29185,2
643,B,F,77359,77547,1,77359,,BDF,180,0,77539,2
644,I,G,72179,72367,1,72179,,IJG,180,0,72359,2
645,A,H,30300,30399,1,30300,,AH,90,0,30390,1
646,G,A,26568,26883.278,1,26568,,GECA,307.278,0,26875.278,3.4142
647,I,J,80214,80312,1,80214,,IJ,90,0,80304,1
648,G,H,55837,56115,1,55837,,GECH,270,0,56107,3
649,D,A,83083,83308.278,1,83083,,DBA,217.278,0,83300.278,2.4142
650,I,J,83060,83158,1,83060,,IJ,90,0,83150,1
651,A,F,69925,70240.278,1,69925,,ABDF,307.278,0,70232.278,3.4142
652,I,G,33579,33767,1,33579,,IJG,180,0,33759,2
653,B,F,42893,43081,1,42893,,BDF,180,0,43073,2
654,B,E,29832,30110,1,29832,,BHCE,270,0,30102,3
655,I,G,63903,64181,1,63993,,IJG,180,90,64083,2
656,E,G,41539,41637,1,41539,,EG,90,0,41629,1
657,J,A,45876,46154,1,45876,,JIHA,270,0,46146,3
658,D,B,43224,43322,1,43224,,DB,90,0,43314,1
659,D,A,26121,26346.278,1,26121,,DBA,217.278,0,26338.278,2.4142
660,B,J,82402,82770,1,82492,,BHIJ,270,90,82672,3
661,F,H,59837,60115,1,59837,,FDBH,270,0,60107,3
662,H,E,84242,84430,1,84242,,HCE,180,0,84422,2
663,B,J,68601,68936,1,68658,,BHIJ,270,57,68871,3
664,D,B,36331,36519,1,36421,,DB,90,90,36421,1
665,E,H,50708,50896,1,50708,,ECH,180,0,50888,2
666,C,B,60570,60758,1,60570,,CHB,180,0,60750,2
667,G,F,26386,26574,1,26386,,GJF,180,0,26566,2
668,E,C,29860,30048,1,29950,,EC,90,90,29950,1
669,C,F,60920,61288,1,60920,,CHBDF,360,0,61280,4
670,C,D,76393,76671,1,76393,,CHBD,270,0,76663,3
671,G,I,33690,33878,1,33690,,GEI,180,0,33870,2
672,E,H,46955,47143,1,46955,,ECH,180,0,47135,2
673,J,H,84293,84481,1,84293,,JIH,180,0,84473,2
674,I,A,53452,53730,1,53542,,IHA,180,90,53632,2
675,G,A,46836,47151.278,1,46836,,GECA,307.278,0,47143.278,3.4142
676,F,D,74810,74908,1,74810,,FD,90,0,74900,1
677,I,B,46182,46460,1,46272,,IHB,180,90,46362,2
678,B,C,22789,22977,1,22789,,BHC,180,0,22969,2
679,A,B,70507,70642.278,1,70507,,AB,127.27799999999999,0,70634.278,1.4142
680,J,B,60628,60906,1,60628,,JIHB,270,0,60898,3
681,B,D,55221,55319,1,55221,,BD,90,0,55311,1
682,J,G,30699,30797,1,30699,,JG,90,0,30789,1
683,H,E,40746,41028,1,40836,,HCE,180,90,40926,2
684,H,C,67583,67681,1,67583,,HC,90,0,67673,1
685,D,C,85889,86167,1,85889,,DBHC,270,0,86159,3
686,J,G,41481,41579,1,41481,,JG,90,0,41571,1
687,A,C,83645,83780.278,1,83645,,AC,127.27799999999999,0,83772.278,1.4142
688,H,A,28287,28385,1,28287,,HA,90,0,28377,1
689,A,H,77283,77381,1,77283,,AH,90,0,77373,1
690,A,F,33955,34270.278,1,33955,,ABDF,307.278,0,34262.278,3.4142
691,D,H,81057,81335,1,81147,,DBH,180,90,81237,2
692,F,D,75157,75255,1,75157,,FD,90,0,75247,1
693,B,I,55192,55380,1,55192,,BHI,180,0,55372,2
694,B,F,78952,79140,1,78952,,BDF,180,0,79132,2
695,C,E,66186,66284,1,66186,,CE,90,0,66276,1
696,E,B,43813,44091,1,43813,,ECHB,270,0,44083,3
697,F,I,21799,21987,1,21799,,FDI,180,0,21979,2
698,E,B,53596,53964,1,53686,,ECHB,270,90,53866,3
699,J,D,63451,63639,1,63451,,JID,180,0,63631,2
700,D,E,61433,61621,1,61433,,DIE,180,0,61613,2
701,D,E,44750,45028,1,44840,,DIE,180,90,44930,2
702,I,J,24401,24499,1,24401,,IJ,90,0,24491,1
703,H,D,32694,32884,1,32696,,HBD,180,2,32874,2
704,B,E,83459,83737,1,83459,,BHCE,270,0,83729,3
705,I,G,58954,59232,1,59044,,IJG,180,90,59134,2
706,A,B,29205,29340.278,1,29205,,AB,127.27799999999999,0,29332.278,1.4142
707,H,G,30693,30971,1,30693,,HCEG,270,0,30963,3
708,I,C,29524,29712,1,29524,,IHC,180,0,29704,2
709,B,D,81873,82061,1,81963,,BD,90,90,81963,1
710,A,F,84624,84939.278,1,84624,,ABDF,307.278,0,84931.278,3.4142
711,A,C,66198,66333.278,1,66198,,AC,127.27799999999999,0,66325.278,1.4142
712,B,E,52144,52422,1,52144,,BHCE,270,0,52414,3
713,I,B,30532,30810,1,30622,,IHB,180,90,30712,2
714,G,I,83309,83497,1,83309,,GEI,180,0,83489,2
715,C,F,83996,84364,1,83996,,CHBDF,360,0,84356,4
716,J,I,71211,71309,1,71211,,JI,90,0,71301,1
717,F,I,76320,76508,1,76320,,FDI,180,0,76500,2
718,E,F,52950,53228,1,52950,,EIDF,270,0,53220,3
719,E,C,67362,67460,1,67362,,EC,90,0,67452,1
720,J,I,52088,52193,1,52088,,JI,90,0,52178,1
721,H,A,36212,36400,1,36302,,HA,90,90,36302,1
722,H,C,30763,30861,1,30763,,HC,90,0,30853,1
723,D,F,60071,60259,1,60161,,DF,90,90,60161,1
724,J,B,24492,24770,1,24492,,JIHB,270,0,24762,3
725,D,J,55986,56264,1,56076,,DFJ,180,90,56166,2
726,I,F,81351,81539,1,81351,,IDF,180,0,81531,2
727,D,F,73972,74070,1,73972,,DF,90,0,74062,1
728,F,D,47852,47950,1,47852,,FD,90,0,47942,1
729,G,A,65631,65946.278,1,65631,,GECA,307.278,0,65938.278,3.4142
730,I,G,62016,62204,1,62016,,IJG,180,0,62196,2
731,E,D,24440,24718,1,24530,,EID,180,90,24620,2
732,C,A,23790,23925.278,1,23790,,CA,127.27799999999999,0,23917.278,1.4142
733,H,E,84603,84791,1,84603,,HCE,180,0,84783,2
734,H,A,39153,39251,1,39153,,HA,90,0,39243,1
735,B,E,61656,61934,1,61656,,BHCE,270,0,61926,3
736,F,D,79540,79638,1,79540,,FD,90,0,79630,1
737,B,F,48182,48370,1,48182,,BDF,180,0,48362,2
738,B,A,85344,85479.278,1,85344,,BA,127.27799999999999,0,85471.278,1.4142
739,B,G,50123,50491,1,50123,,BHCEG,360,0,50483,4
740,A,J,76577,76855,1,76577,,AHIJ,270,0,76847,3
741,I,E,39983,40134,1,40036,,IE,90,53,40073,1
742,H,C,29110,29208,1,29110,,HC,90,0,29200,1
743,H,A,36019,36207,1,36109,,HA,90,90,36109,1
744,F,C,85406,85774,1,85406,,FDBHC,360,0,85766,4
745,C,B,41537,41725,1,41537,,CHB,180,0,41717,2
746,H,J,72255,72443,1,72255,,HIJ,180,0,72435,2
747,J,G,55082,55180,1,55082,,JG,90,0,55172,1
748,G,F,79570,79758,1,79570,,GJF,180,0,79750,2
749,F,C,72304,72672,1,72304,,FDBHC,360,0,72664,4
750,H,F,70084,70362,1,70084,,HBDF,270,0,70354,3
751,I,D,25252,25350,1,25252,,ID,90,0,25342,1
752,H,D,82253,82531,1,82343,,HBD,180,90,82433,2
753,G,B,84347,84715,1,84347,,GECHB,360,0,84707,4
754,I,D,33534,33632,1,33534,,ID,90,0,33624,1
755,H,F,35405,35773,1,35495,,HBDF,270,90,35675,3
756,G,E,81055,81153,1,81055,,GE,90,0,81145,1
757,I,G,51388,51666,1,51478,,IJG,180,90,51568,2
758,F,J,37729,37827,1,37729,,FJ,90,0,37819,1
759,A,D,65659,65884.278,1,65659,,ABD,217.278,0,65876.278,2.4142
760,A,D,56022,56247.278,1,56022,,ABD,217.278,0,56239.278,2.4142
761,F,B,38740,38928,1,38740,,FDB,180,0,38920,2
762,I,F,62253,62529,1,62341,,IDF,180,88,62433,2
763,G,E,80788,80886,1,80788,,GE,90,0,80878,1
764,D,J,47211,47489,1,47301,,DFJ,180,90,47391,2
765,D,A,55413,55638.278,1,55413,,DBA,217.278,0,55630.278,2.4142
766,A,J,71603,71881,1,71603,,AHIJ,270,0,71873,3
767,E,I,41907,42005,1,41907,,EI,90,0,41997,1
768,I,J,42516,42614,1,42516,,IJ,90,0,42606,1
769,D,G,67656,67934,1,67656,,DFJG,270,0,67926,3
770,D,B,78052,78150,1,78052,,DB,90,0,78142,1
771,G,H,68435,68713,1,68435,,GECH,270,0,68705,3
772,D,B,30946,31050,1,30946,,DB,90,0,31036,1
773,B,I,39848,40036,1,39848,,BHI,180,0,40028,2
774,G,J,32366,32464,1,32366,,GJ,90,0,32456,1
775,E,A,50403,50628.278,1,50403,,ECA,217.278,0,50620.278,2.4142
776,J,E,32883,33071,1,32883,,JIE,180,0,33063,2
777,D,F,35327,35425,1,35327,,DF,90,0,35417,1
778,H,C,61263,61361,1,61263,,HC,90,0,61353,1
779,D,G,76434,76712,1,76434,,DFJG,270,0,76704,3
780,E,D,32061,32339,1,32151,,EID,180,90,32241,2
781,D,C,70437,70719,1,70437,,DBHC,270,0,70707,3
782,H,I,43420,43608,1,43510,,HI,90,90,43510,1
783,F,G,66561,66749,1,66561,,FJG,180,0,66741,2
784,B,G,39784,40152,1,39784,,BHCEG,360,0,40144,4
785,C,G,82522,82710,1,82522,,CEG,180,0,82702,2
786,A,F,64724,65039.278,1,64724,,ABDF,307.278,0,65031.278,3.4142
787,B,A,25849,25984.278,1,25849,,BA,127.27799999999999,0,25976.278,1.4142
788,E,G,63862,63960,1,63862,,EG,90,0,63952,1
789,G,A,48892,49207.278,1,48892,,GECA,307.278,0,49199.278,3.4142
790,C,F,30838,31206,1,30838,,CHBDF,360,0,31198,4
791,E,A,27473,27788.278,1,27563,,ECA,217.278,90,27690.278,2.4142
792,G,E,39272,39370,1,39272,,GE,90,0,39362,1
793,E,G,33901,33999,1,33901,,EG,90,0,33991,1
794,A,B,74897,75032.278,1,74897,,AB,127.27799999999999,0,75024.278,1.4142
795,E,B,73367,73645,1,73367,,ECHB,270,0,73637,3
796,H,A,40463,40651,1,40553,,HA,90,90,40553,1
797,J,E,68317,68505,1,68317,,JIE,180,0,68497,2
798,B,E,50701,50979,1,50701,,BHCE,270,0,50971,3
799,C,H,45173,45271,1,45173,,CH,90,0,45263,1
800,H,A,29466,29589,1,29491,,HA,90,25,29556,1
801,H,I,24111,24209,1,24111,,HI,90,0,24201,1
802,F,E,34102,34380,1,34102,,FDIE,270,0,34372,3
803,J,B,50727,51005,1,50727,,JIHB,270,0,50997,3
804,F,E,75490,75768,1,75490,,FDIE,270,0,75760,3
805,J,I,74951,75049,1,74951,,JI,90,0,75041,1
806,F,J,46018,46116,1,46018,,FJ,90,0,46108,1
807,G,C,42575,42763,1,42575,,GEC,180,0,42755,2
808,J,E,43185,43373,1,43185,,JIE,180,0,43365,2
809,I,J,78670,78768,1,78670,,IJ,90,0,78760,1
810,A,F,43151,43466.278,1,43151,,ABDF,307.278,0,43458.278,3.4142
811,G,C,82323,82511,1,82323,,GEC,180,0,82503,2
812,F,C,67898,68266,1,67898,,FDBHC,360,0,68258,4
813,H,C,35306,35404,1,35306,,HC,90,0,35396,1
814,H,A,34089,34187,1,34089,,HA,90,0,34179,1
815,A,I,78691,78879,1,78691,,AHI,180,0,78871,2
816,G,F,32322,32510,1,32322,,GJF,180,0,32502,2
817,B,A,25112,25247.278,1,25112,,BA,127.27799999999999,0,25239.278,1.4142
818,C,J,27277,27555,1,27277,,CHIJ,270,0,27547,3
819,I,B,55375,55568,1,55380,,IHB,180,5,55555,2
820,B,E,49329,49607,1,49329,,BHCE,270,0,49599,3
821,F,C,72308,72676,1,72308,,FDBHC,360,0,72668,4
822,E,J,50035,50223,1,50035,,EIJ,180,0,50215,2
823,I,H,52101,52289,1,52191,,IH,90,90,52191,1
824,I,D,37652,37750,1,37652,,ID,90,0,37742,1
825,E,B,23469,23837,1,23559,,ECHB,270,90,23739,3
826,A,B,58795,58930.278,1,58795,,AB,127.27799999999999,0,58922.278,1.4142
827,C,J,46296,46574,1,46296,,CHIJ,270,0,46566,3
828,I,D,64563,64749,1,64651,,ID,90,88,64653,1
829,J,C,69744,70022,1,69744,,JIHC,270,0,70014,3
830,F,G,70456,70644,1,70456,,FJG,180,0,70636,2
831,F,D,53169,53267,1,53169,,FD,90,0,53259,1
832,C,E,72526,72624,1,72526,,CE,90,0,72616,1
833,D,H,81110,81388,1,81200,,DBH,180,90,81290,2
834,I,D,52620,52808,1,52710,,ID,90,90,52710,1
835,D,G,38560,38838,1,38560,,DFJG,270,0,38830,3
836,J,E,64511,64699,1,64511,,JIE,180,0,64691,2
837,H,J,81340,81528,1,81340,,HIJ,180,0,81520,2
838,B,F,24120,24308,1,24120,,BDF,180,0,24300,2
839,I,A,66099,66287,1,66099,,IHA,180,0,66279,2
840,F,C,32227,32595,1,32227,,FDBHC,360,0,32587,4
841,H,F,32542,32820,1,32542,,HBDF,270,0,32812,3
842,D,F,68316,68504,1,68406,,DF,90,90,68406,1
843,E,B,58698,58976,1,58698,,ECHB,270,0,58968,3
844,E,D,60697,60885,1,60697,,EID,180,0,60877,2
845,A,D,70069,70294.278,1,70069,,ABD,217.278,0,70286.278,2.4142
846,B,I,83486,83674,1,83486,,BHI,180,0,83666,2
847,D,I,44223,44321,1,44223,,DI,90,0,44313,1
848,F,J,58838,58936,1,58838,,FJ,90,0,58928,1
849,D,G,59099,59467,1,59189,,DFJG,270,90,59369,3
850,H,G,77480,77758,1,77480,,HCEG,270,0,77750,3
851,I,J,59657,59845,1,59747,,IJ,90,90,59747,1
852,F,H,70722,71000,1,70722,,FDBH,270,0,70992,3
853,A,C,24634,24769.278,1,24634,,AC,127.27799999999999,0,24761.278,1.4142
854,H,C,23367,23465,1,23367,,HC,90,0,23457,1
