pid,arrival_stop,destination_stop,arrival_time,departure_time,flag,pod_departure,from_stop,path,travel_time,waiting_time,destination_time,distance
2298,H,E,35337,35525,1,35337,,HCE,180,0,35517,2
2299,J,F,78967,79065,1,78967,,JF,90,0,79057,1
2300,E,H,69902,70184,1,69991.278,,ECH,180,89.2780000000057,70082,2
2301,C,J,83073,83357.278,1,83073,,CHIJ,270,0,83343,3
2302,H,G,74618,74896,1,74618,,HCEG,270,0,74888,3
2303,D,I,48961,49141,1,49043,,DI,90,82,49051,1
2304,B,A,62206,62439.278,1,62304,,BA,127.27799999999999,98,62333.278,1.4142
2305,A,H,23210,23308,1,23210,,AH,90,0,23300,1
2306,I,A,34616,34807,1,34616,,IHA,180,0,34796,2
2307,F,J,27401,27499,1,27401,,FJ,90,0,27491,1
2308,J,F,51659,51757,1,51659,,JF,90,0,51749,1
2309,C,I,39353,39549,1,39353,,CHI,180,0,39533,2
2310,F,J,61715,61867,1,61767,,FJ,90,52,61805,1
2311,E,I,85757,85855,1,85757,,EI,90,0,85847,1
2312,B,F,35889,36164,1,35976,,BDF,180,87,36069,2
2313,D,I,70112,70213,1,70112,,DI,90,0,70202,1
2314,G,I,65757,65945,1,65757,,GEI,180,0,65937,2
2315,H,C,64533,64631,1,64533,,HC,90,0,64623,1
2316,G,J,42837,42935,1,42837,,GJ,90,0,42927,1
2317,A,H,36032,36165.278,1,36067.278,,AH,90,35.27799999999843,36122,1
2318,F,E,68193,68471,1,68193,,FDIE,270,0,68463,3
2319,H,B,70623,70811,1,70713,,HB,90,90,70713,1
2320,I,E,50528,50626,1,50528,,IE,90,0,50618,1
2321,G,D,41403,41681,1,41403,,GEID,270,0,41673,3
2322,I,H,26895,26993,1,26895,,IH,90,0,26985,1
2323,D,J,84730,84918,1,84730,,DFJ,180,0,84910,2
2324,F,B,61487,61771,1,61577,,FDB,180,90,61667,2
2325,F,D,63057,63155,1,63057,,FD,90,0,63147,1
2326,A,H,78893,78991,1,78893,,AH,90,0,78983,1
2327,F,E,25064,25346,1,25064,,FDIE,270,0,25334,3
2328,E,F,44432,44710,1,44432,,EIDF,270,0,44702,3
2329,F,C,75615,75983,1,75615,,FDBHC,360,0,75975,4
2330,A,C,72239,72464.278,1,72329,,AC,127.27799999999999,90,72366.278,1.4142
2331,D,B,55998,56096,1,55998,,DB,90,0,56088,1
2332,J,E,68081,68269,1,68081,,JIE,180,0,68261,2
2333,B,F,39943,40131,1,39943,,BDF,180,0,40123,2
2334,D,B,72243,72341,1,72243,,DB,90,0,72333,1
2335,H,A,76554,76675,1,76577,,HA,90,23,76644,1
2336,F,C,38635,39003,1,38635,,FDBHC,360,0,38995,4
2337,E,J,50559,50750,1,50559,,EIJ,180,0,50739,2
2338,G,D,51644,51922,1,51644,,GEID,270,0,51914,3
2339,I,E,31221,31319,1,31221,,IE,90,0,31311,1
2340,J,F,63933,64033,1,63933,,JF,90,0,64023,1
2341,D,B,74186,74284,1,74186,,DB,90,0,74276,1
2342,C,D,77955,78233,1,77955,,CHBD,270,0,78225,3
2343,C,D,25876,26244,1,25966,,CHBD,270,90,26146,3
2344,B,G,43646,44107,1,43736,,BHCEG,360,90,44006,4
2345,C,I,60878,61156,1,60968,,CHI,180,90,61058,2
2346,B,C,23006,23194,1,23006,,BHC,180,0,23186,2
2347,I,A,38244,38432,1,38244,,IHA,180,0,38424,2
2348,D,F,59406,59504,1,59406,,DF,90,0,59496,1
2349,C,J,79500,79778,1,79500,,CHIJ,270,0,79770,3
2350,I,H,29624,29722,1,29624,,IH,90,0,29714,1
2351,E,C,84643,84741,1,84643,,EC,90,0,84733,1
2352,E,D,57718,57906,1,57718,,EID,180,0,57898,2
2353,D,E,64906,65184,1,64996,,DIE,180,90,65086,2
2354,D,I,82379,82477,1,82379,,DI,90,0,82469,1
2355,F,B,71947,72139.278,1,71947,,FDB,180,0,72127,2
2356,A,I,73819,74007,1,73819,,AHI,180,0,73999,2
2357,H,J,34864,35052,1,34864,,HIJ,180,0,35044,2
2358,A,C,41781,42006.278,1,41871,,AC,127.27799999999999,90,41908.278,1.4142
2359,H,G,36129,36407,1,36129,,HCEG,270,0,36399,3
2360,B,I,70890,71078,1,70890,,BHI,180,0,71070,2
2361,A,H,60906,61004,1,60906,,AH,90,0,60996,1
2362,E,D,29550,29817,1,29629,,EID,180,79,29730,2
2363,C,E,35696,35794,1,35696,,CE,90,0,35786,1
2364,F,H,48456,48734,1,48456,,FDBH,270,0,48726,3
2365,A,H,25710,25808,1,25710,,AH,90,0,25800,1
2366,A,E,40120,40345.278,1,40120,,ACE,217.278,0,40337.278,2.4142
2367,F,J,57152,57256,1,57158,,FJ,90,6,57242,1
2368,D,H,46811,47056,1,46868,,DBH,180,57,46991,2
2369,G,E,78923,79111,1,79013,,GE,90,90,79013,1
2370,I,E,70016,70114,1,70016,,IE,90,0,70106,1
2371,A,D,84327,84552.278,1,84327,,ABD,217.278,0,84544.278,2.4142
2372,A,E,67184,67415,1,67184,,ACE,217.278,0,67401.278,2.4142
2373,C,H,52486,52584,1,52486,,CH,90,0,52576,1
2374,D,A,60235,60460.278,1,60235,,DBA,217.278,0,60452.278,2.4142
2375,C,D,63144,63482,1,63204,,CHBD,270,60,63414,3
2376,G,E,41682,41780,1,41682,,GE,90,0,41772,1
2377,I,J,62848,62946,1,62848,,IJ,90,0,62938,1
2378,B,A,64290,64425.278,1,64290,,BA,127.27799999999999,0,64417.278,1.4142
2379,B,H,76811,76909,1,76811,,BH,90,0,76901,1
2380,D,I,74070,74168,1,74070,,DI,90,0,74160,1
2381,H,B,78936,79034,1,78936,,HB,90,0,79026,1
2382,H,D,52892,53080,1,52892,,HBD,180,0,53072,2
2383,I,H,33331,33429,1,33331,,IH,90,0,33421,1
2384,G,F,42068,42256,1,42068,,GJF,180,0,42248,2
2385,E,B,36736,37014,1,36736,,ECHB,270,0,37006,3
2386,E,B,37890,38168,1,37890,,ECHB,270,0,38160,3
2387,B,D,47393,47491,1,47393,,BD,90,0,47483,1
2388,G,E,42714,42910,1,42812,,GE,90,98,42804,1
2389,A,G,42582,42987.278,1,42672,,ACEG,307.278,90,42889.278,3.4142
2390,D,H,47885,48163,1,47975,,DBH,180,90,48065,2
2391,G,J,51402,51500,1,51402,,GJ,90,0,51492,1
2392,I,A,32637,32825,1,32637,,IHA,180,0,32817,2
2393,A,F,83365,83680.278,1,83365,,ABDF,307.278,0,83672.278,3.4142
2394,F,A,61676,62080.278,1,61765,,FDBA,307.278,89,61983.278,3.4142
2395,F,I,54712,54900,1,54712,,FDI,180,0,54892,2
2396,J,H,26476,26664,1,26476,,JIH,180,0,26656,2
2397,E,A,69907,70225.278,1,69997,,ECA,217.278,90,70124.278,2.4142
2398,B,E,56272,56553,1,56272,,BHCE,270,0,56542,3
2399,H,F,42697,42975,1,42697,,HBDF,270,0,42967,3
2400,C,I,62150,62428,1,62240,,CHI,180,90,62330,2
2401,E,D,55151,55429,1,55241,,EID,180,90,55331,2
2402,J,H,82287,82475,1,82287,,JIH,180,0,82467,2
2403,E,G,48347,48445,1,48347,,EG,90,0,48437,1
2404,J,D,59320,59508,1,59320,,JID,180,0,59500,2
2405,D,I,53332,53444,1,53346,,DI,90,14,53422,1
2406,H,E,52172,52408,1,52214.278,,HCE,180,42.27799999999843,52352,2
2407,F,G,21944,22177,1,21989,,FJG,180,45,22124,2
2408,F,H,54054,54332,1,54054,,FDBH,270,0,54324,3
2409,B,F,53693,53881,1,53693,,BDF,180,0,53873,2
2410,E,J,22210,22398,1,22210,,EIJ,180,0,22390,2
2411,A,G,41593,41913.556,1,41598.278,,ACEG,307.278,5.277999999998428,41900.278,3.4142
2412,H,F,41621,41903,1,41621,,HBDF,270,0,41891,3
2413,A,B,77962,78097.278,1,77962,,AB,127.27799999999999,0,78089.278,1.4142
2414,I,C,55126,55314,1,55126,,IHC,180,0,55306,2
2415,I,J,79663,79765,1,79663,,IJ,90,0,79753,1
2416,H,E,40685,40963,1,40775,,HCE,180,90,40865,2
2417,G,F,23662,23940,1,23752,,GJF,180,90,23842,2
2418,B,H,78715,78813,1,78715,,BH,90,0,78805,1
2419,I,C,47820,48008,1,47820,,IHC,180,0,48000,2
2420,H,I,42510,42608,1,42510,,HI,90,0,42600,1
2421,D,G,52286,52654,1,52376,,DFJG,270,90,52556,3
2422,A,E,71363,71588.278,1,71363,,ACE,217.278,0,71580.278,2.4142
2423,D,C,83441,83719,1,83441,,DBHC,270,0,83711,3
2424,A,B,23618,23753.278,1,23618,,AB,127.27799999999999,0,23745.278,1.4142
2425,D,A,70401,70626.278,1,70401,,DBA,217.278,0,70618.278,2.4142
2426,B,I,57325,57515,1,57325,,BHI,180,0,57505,2
2427,A,B,84275,84410.278,1,84275,,AB,127.27799999999999,0,84402.278,1.4142
2428,D,E,28148,28336,1,28148,,DIE,180,0,28328,2
2429,D,G,83452,83730,1,83452,,DFJG,270,0,83722,3
2430,E,I,82359,82457,1,82359,,EI,90,0,82449,1
2431,D,J,58291,58482,1,58291,,DFJ,180,0,58471,2
2432,D,B,26229,26327,1,26229,,DB,90,0,26319,1
2433,E,I,26869,26967,1,26869,,EI,90,0,26959,1
2434,A,H,70974,71072,1,70974,,AH,90,0,71064,1
2435,J,G,77335,77437,1,77335,,JG,90,0,77425,1
2436,F,C,54828,55196,1,54828,,FDBHC,360,0,55188,4
2437,G,B,59493,59861,1,59493,,GECHB,360,0,59853,4
2438,E,B,23047,23325,1,23047,,ECHB,270,0,23317,3
2439,E,G,53172,53367,1,53262,,EG,90,90,53262,1
2440,F,A,49340,49655.278,1,49340,,FDBA,307.278,0,49647.278,3.4142
2441,E,J,39869,40057,1,39869,,EIJ,180,0,40049,2
2442,E,D,51769,51963,1,51769,,EID,180,0,51949,2
2443,C,G,45185,45435,1,45247,,CEG,180,62,45365,2
2444,H,B,27449,27559,1,27449,,HB,90,0,27539,1
2445,A,C,56942,57077.278,1,56942,,AC,127.27799999999999,0,57069.278,1.4142
2446,A,E,69529,69754.278,1,69529,,ACE,217.278,0,69746.278,2.4142
2447,D,F,45687,45881,1,45783,,DF,90,96,45777,1
2448,F,D,49007,49105,1,49007,,FD,90,0,49097,1
2449,A,I,78625,78813,1,78625,,AHI,180,0,78805,2
2450,I,E,71448,71546,1,71448,,IE,90,0,71538,1
2451,B,H,79366,79464,1,79366,,BH,90,0,79456,1
2452,E,F,73006,73284,1,73006,,EIDF,270,0,73276,3
2453,I,C,33762,33950,1,33762,,IHC,180,0,33942,2
2454,I,B,57620,57808,1,57620,,IHB,180,0,57800,2
2455,J,B,58536,58814,1,58536,,JIHB,270,0,58806,3
2456,G,H,39078,39356,1,39078,,GECH,270,0,39348,3
2457,G,I,49144,49332,1,49144,,GEI,180,0,49324,2
2458,F,D,29852,29950,1,29852,,FD,90,0,29942,1
2459,G,I,49774,49962,1,49774,,GEI,180,0,49954,2
2460,G,B,43197,43565,1,43197,,GECHB,360,0,43557,4
2461,B,D,65384,65482,1,65384,,BD,90,0,65474,1
2462,H,I,43483,43581,1,43483,,HI,90,0,43573,1
2463,C,D,39118,39396,1,39118,,CHBD,270,0,39388,3
2464,D,J,24974,25162,1,24974,,DFJ,180,0,25154,2
2465,A,E,30241,30466.278,1,30241,,ACE,217.278,0,30458.278,2.4142
2466,D,I,57315,57413,1,57315,,DI,90,0,57405,1
2467,G,E,51283,51381,1,51283,,GE,90,0,51373,1
2468,G,C,78883,79123,1,78935,,GEC,180,52,79063,2
2469,H,G,44795,45150.278,1,44872.278,,HCEG,270,77.27799999999843,45065,3
2470,A,E,85603,85828.278,1,85603,,ACE,217.278,0,85820.278,2.4142
2471,A,J,66177,66568.278,1,66290.278,,AHIJ,270,113.2780000000057,66447,3
2472,G,F,65391,65579,1,65391,,GJF,180,0,65571,2
2473,J,C,66608,66891.278,1,66608,,JIHC,270,0,66878,3
2474,A,J,82234,82512,1,82234,,AHIJ,270,0,82504,3
2475,I,J,65749,65847,1,65749,,IJ,90,0,65839,1
2476,B,C,34615,34803,1,34615,,BHC,180,0,34795,2
2477,E,B,48937,49215,1,48937,,ECHB,270,0,49207,3
2478,H,E,28828,29105,1,28917,,HCE,180,89,29008,2
2479,H,E,49471,49749,1,49561,,HCE,180,90,49651,2
2480,C,E,41612,41785,1,41687,,CE,90,75,41702,1
2481,I,G,68527,68715,1,68527,,IJG,180,0,68707,2
2482,E,J,66805,67001.278,1,66805,,EIJ,180,0,66985,2
2483,E,A,40067,40292.278,1,40067,,ECA,217.278,0,40284.278,2.4142
2484,F,D,79617,79715,1,79617,,FD,90,0,79707,1
2485,E,I,47196,47294,1,47196,,EI,90,0,47286,1
2486,F,C,74403,74778,1,74403,,FDBHC,360,0,74763,4
2487,B,G,62158,62526,1,62158,,BHCEG,360,0,62518,4
2488,G,A,66786,67101.278,1,66786,,GECA,307.278,0,67093.278,3.4142
2489,B,C,72633,72822,1,72633,,BHC,180,0,72813,2
2490,D,H,59585,59773,1,59585,,DBH,180,0,59765,2
2491,G,J,49726,49824,1,49726,,GJ,90,0,49816,1
2492,I,B,44742,44934,1,44742,,IHB,180,0,44922,2
2493,C,I,37857,38045,1,37857,,CHI,180,0,38037,2
2494,F,D,59833,59931,1,59833,,FD,90,0,59923,1
2495,C,G,74514,74704,1,74514,,CEG,180,0,74694,2
2496,E,H,27256,27444,1,27256,,ECH,180,0,27436,2
2497,J,C,37366,37651,1,37366,,JIHC,270,0,37636,3
2498,H,D,71308,71496,1,71308,,HBD,180,0,71488,2
2499,F,H,50200,50478,1,50200,,FDBH,270,0,50470,3
2500,B,F,24557,24745,1,24557,,BDF,180,0,24737,2
2501,I,A,62243,62432,1,62243,,IHA,180,0,62423,2
2502,H,F,82485,82763,1,82485,,HBDF,270,0,82755,3
2503,J,C,70709,70987,1,70709,,JIHC,270,0,70979,3
2504,I,E,30064,30162,1,30064,,IE,90,0,30154,1
2505,D,J,43953,44141,1,43953,,DFJ,180,0,44133,2
2506,D,C,45368,45649,1,45368,,DBHC,270,0,45638,3
2507,D,H,60744,60932,1,60744,,DBH,180,0,60924,2
2508,H,G,27801,28128.278,1,27850.278,,HCEG,270,49.27799999999843,28071,3
2509,A,E,63229,63454.278,1,63229,,ACE,217.278,0,63446.278,2.4142
2510,H,C,72630,72818,1,72720,,HC,90,90,72720,1
2511,D,H,74893,75082,1,74893,,DBH,180,0,75073,2
2512,A,I,85857,86045,1,85857,,AHI,180,0,86037,2
2513,D,F,63544,63642,1,63544,,DF,90,0,63634,1
2514,F,D,56304,56402,1,56304,,FD,90,0,56394,1
2515,E,A,77491,77723.278,1,77491,,ECA,217.278,0,77708.278,2.4142
2516,B,A,36363,36498.278,1,36363,,BA,127.27799999999999,0,36490.278,1.4142
2517,G,I,69815,70006,1,69815,,GEI,180,0,69995,2
2518,E,A,84817,85061.278,1,84831,,ECA,217.278,14,85034.278,2.4142
2519,I,C,82852,83040,1,82852,,IHC,180,0,83032,2
2520,A,D,65472,65787.278,1,65562,,ABD,217.278,90,65689.278,2.4142
2521,H,D,23776,23968,1,23776,,HBD,180,0,23956,2
2522,J,D,82260,82448,1,82260,,JID,180,0,82440,2
2523,B,D,68421,68519,1,68421,,BD,90,0,68511,1
2524,B,A,71883,72018.278,1,71883,,BA,127.27799999999999,0,72010.278,1.4142
2525,F,A,78103,78418.278,1,78103,,FDBA,307.278,0,78410.278,3.4142
2526,E,G,47138,47236,1,47138,,EG,90,0,47228,1
2527,I,A,49657,49851.278,1,49657,,IHA,180,0,49837,2
2528,J,H,59992,60180,1,59992,,JIH,180,0,60172,2
2529,J,G,43328,43426,1,43328,,JG,90,0,43418,1
2530,B,J,70009,70287,1,70009,,BHIJ,270,0,70279,3
2531,G,J,40684,40782,1,40684,,GJ,90,0,40774,1
2532,F,B,70599,70787,1,70599,,FDB,180,0,70779,2
2533,H,A,29137,29235,1,29137,,HA,90,0,29227,1
2534,C,B,30727,30922,1,30727,,CHB,180,0,30907,2
2535,G,A,34923,35238.278,1,34923,,GECA,307.278,0,35230.278,3.4142
2536,J,C,34367,34649,1,34367,,JIHC,270,0,34637,3
2537,D,F,80061,80159,1,80061,,DF,90,0,80151,1
2538,A,I,65570,65880,1,65692,,AHI,180,122,65750,2
2539,E,D,35750,35938,1,35750,,EID,180,0,35930,2
2540,H,C,28347,28535,1,28437,,HC,90,90,28437,1
2541,E,F,85882,86160,1,85882,,EIDF,270,0,86152,3
2542,C,J,66750,67028,1,66750,,CHIJ,270,0,67020,3
2543,H,B,38627,38725,1,38627,,HB,90,0,38717,1
2544,H,E,77419,77607,1,77419,,HCE,180,0,77599,2
2545,C,F,64143,64511,1,64143,,CHBDF,360,0,64503,4
2546,B,A,84631,84856.278,1,84721,,BA,127.27799999999999,90,84758.278,1.4142
2547,D,H,52655,52917,1,52729,,DBH,180,74,52835,2
2548,I,C,43438,43626,1,43438,,IHC,180,0,43618,2
2549,D,F,34319,34417,1,34319,,DF,90,0,34409,1
2550,D,G,22489,22767,1,22489,,DFJG,270,0,22759,3
2551,B,I,32511,32699,1,32511,,BHI,180,0,32691,2
2552,F,B,25340,25528,1,25340,,FDB,180,0,25520,2
2553,H,C,24260,24358,1,24260,,HC,90,0,24350,1
2554,I,E,78022,78120,1,78022,,IE,90,0,78112,1
2555,J,B,81590,81868,1,81590,,JIHB,270,0,81860,3
2556,A,C,43592,43809.556,1,43674.278,,AC,127.27799999999999,82.27799999999843,43719.278,1.4142
2557,A,E,46457,46809.556,1,46584.278,,ACE,217.278,127.27799999999843,46674.278,2.4142
2558,G,D,34388,34666,1,34388,,GEID,270,0,34658,3
2559,F,J,77309,77407,1,77309,,FJ,90,0,77399,1
2560,E,C,84810,84908,1,84810,,EC,90,0,84900,1
2561,B,A,24893,25028.278,1,24893,,BA,127.27799999999999,0,25020.278,1.4142
2562,A,B,71165,71300.278,1,71165,,AB,127.27799999999999,0,71292.278,1.4142
2563,H,D,69064,69258,1,69064,,HBD,180,0,69244,2
2564,C,G,28133,28321,1,28133,,CEG,180,0,28313,2
2565,F,I,25386,25602,1,25408,,FDI,180,22,25566,2
2566,A,J,49529,49937.278,1,49656.278,,AHIJ,270,127.27799999999843,49799,3
2567,D,C,61784,62062,1,61784,,DBHC,270,0,62054,3
2568,F,E,72062,72340,1,72062,,FDIE,270,0,72332,3
2569,G,H,82639,82917,1,82639,,GECH,270,0,82909,3
2570,I,F,69242,69430,1,69242,,IDF,180,0,69422,2
2571,B,C,40149,40427,1,40239,,BHC,180,90,40329,2
2572,E,C,38990,39088,1,38990,,EC,90,0,39080,1
2573,B,G,33305,33679,1,33305,,BHCEG,360,0,33665,4
2574,C,B,65226,65414,1,65226,,CHB,180,0,65406,2
2575,C,E,28401,28499,1,28401,,CE,90,0,28491,1
2576,F,E,40222,40500,1,40222,,FDIE,270,0,40492,3
2577,D,G,72612,72890,1,72612,,DFJG,270,0,72882,3
2578,G,E,80837,80935,1,80837,,GE,90,0,80927,1
2579,A,J,81638,81919,1,81638,,AHIJ,270,0,81908,3
2580,D,I,47859,48047,1,47949,,DI,90,90,47949,1
2581,F,D,58635,58733,1,58635,,FD,90,0,58725,1
2582,E,F,49454,49732,1,49454,,EIDF,270,0,49724,3
2583,H,G,25464,25742,1,25464,,HCEG,270,0,25734,3
2584,I,F,47525,47713,1,47525,,IDF,180,0,47705,2
2585,C,A,65696,65831.278,1,65696,,CA,127.27799999999999,0,65823.278,1.4142
2586,A,G,25229,25544.278,1,25229,,ACEG,307.278,0,25536.278,3.4142
2587,E,I,64622,64720,1,64622,,EI,90,0,64712,1
2588,B,H,30276,30374,1,30276,,BH,90,0,30366,1
2589,J,I,78880,78978,1,78880,,JI,90,0,78970,1
2590,E,H,23384,23579,1,23384,,ECH,180,0,23564,2
2591,C,D,30142,30420,1,30142,,CHBD,270,0,30412,3
2592,G,F,31503,31691,1,31503,,GJF,180,0,31683,2
2593,A,G,37698,38016,1,37698,,ACEG,307.278,0,38005.278,3.4142
2594,J,G,49718,49816,1,49718,,JG,90,0,49808,1
2595,E,D,71822,72100,1,71912,,EID,180,90,72002,2
2596,I,A,22727,22915,1,22727,,IHA,180,0,22907,2
2597,J,I,53927,54025,1,53927,,JI,90,0,54017,1
2598,H,C,66818,67006,1,66908,,HC,90,90,66908,1
2599,H,F,78271,78549,1,78271,,HBDF,270,0,78541,3
2600,D,A,83621,83846.278,1,83621,,DBA,217.278,0,83838.278,2.4142
2601,E,I,54979,55167,1,55069,,EI,90,90,55069,1
2602,D,B,22525,22623,1,22525,,DB,90,0,22615,1
2603,A,I,84491,84679,1,84491,,AHI,180,0,84671,2
2604,J,A,70033,70324,1,70033,,JIHA,270,0,70303,3
2605,H,J,51170,51450,1,51260,,HIJ,180,90,51350,2
2606,G,I,36725,36913,1,36725,,GEI,180,0,36905,2
2607,E,J,68714,68902,1,68714,,EIJ,180,0,68894,2
2608,J,F,64315,64413,1,64315,,JF,90,0,64405,1
2609,E,H,51878,52067.556,1,51878,,ECH,180,0,52058,2
2610,C,B,24563,24751,1,24563,,CHB,180,0,24743,2
2611,J,E,25188,25376,1,25188,,JIE,180,0,25368,2
2612,E,G,57965,58066,1,57965,,EG,90,0,58055,1
2613,J,H,80106,80301,1,80106,,JIH,180,0,80286,2
2614,E,G,82837,82935,1,82837,,EG,90,0,82927,1
2615,G,A,27327,27642.278,1,27327,,GECA,307.278,0,27634.278,3.4142
2616,F,E,84121,84404,1,84121,,FDIE,270,0,84391,3
2617,I,H,43896,43994,1,43896,,IH,90,0,43986,1
2618,B,G,68657,69028,1,68660,,BHCEG,360,3,69017,4
2619,H,F,40079,40396,1,40109.278,,HBDF,270,30.27799999999843,40349,3
2620,A,G,83456,83771.278,1,83456,,ACEG,307.278,0,83763.278,3.4142
2621,I,A,57196,57384,1,57196,,IHA,180,0,57376,2
2622,J,C,30064,30342,1,30064,,JIHC,270,0,30334,3
2623,I,J,53891,53989,1,53891,,IJ,90,0,53981,1
2624,E,C,70796,70895,1,70796,,EC,90,0,70886,1
2625,J,B,78423,78704,1,78423,,JIHB,270,0,78693,3
2626,F,E,76632,76910,1,76632,,FDIE,270,0,76902,3
2627,A,B,77696,77831.278,1,77696,,AB,127.27799999999999,0,77823.278,1.4142
2628,B,F,72894,73088,1,72894,,BDF,180,0,73074,2
2629,G,B,34033,34401,1,34033,,GECHB,360,0,34393,4
2630,D,A,21764,21989.278,1,21764,,DBA,217.278,0,21981.278,2.4142
2631,F,J,69161,69259,1,69161,,FJ,90,0,69251,1
2632,B,H,70669,70774,1,70669,,BH,90,0,70759,1
2633,C,I,51077,51265,1,51077,,CHI,180,0,51257,2
2634,G,H,26813,27091,1,26813,,GECH,270,0,27083,3
2635,C,J,56681,57049,1,56771,,CHIJ,270,90,56951,3
2636,J,F,85235,85333,1,85235,,JF,90,0,85325,1
2637,F,C,42666,43034,1,42666,,FDBHC,360,0,43026,4
2638,A,G,40769,41217.556,1,40898.278,,ACEG,307.278,129.27799999999843,41076.278,3.4142
2639,F,D,43991,44089,1,43991,,FD,90,0,44081,1
2640,G,E,46886,46984,1,46886,,GE,90,0,46976,1
2641,G,E,40889,40987,1,40889,,GE,90,0,40979,1
2642,A,D,29123,29348.278,1,29123,,ABD,217.278,0,29340.278,2.4142
2643,A,H,45792,45984,1,45886,,AH,90,94,45882,1
2644,C,A,64669,64804.278,1,64669,,CA,127.27799999999999,0,64796.278,1.4142
2645,J,G,41788,41886,1,41788,,JG,90,0,41878,1
2646,G,D,40462,40740,1,40462,,GEID,270,0,40732,3
2647,H,E,43599,43877,1,43689,,HCE,180,90,43779,2
2648,I,F,22514,22702,1,22514,,IDF,180,0,22694,2
2649,I,J,64149,64247,1,64149,,IJ,90,0,64239,1
2650,H,F,45960,46262,1,45984,,HBDF,270,24,46230,3
2651,H,C,81185,81283,1,81185,,HC,90,0,81275,1
2652,H,I,27425,27523,1,27425,,HI,90,0,27515,1
2653,G,C,38652,38840,1,38652,,GEC,180,0,38832,2
2654,J,G,41050,41148,1,41050,,JG,90,0,41140,1
2655,C,F,50692,51065,1,50692,,CHBDF,360,0,51052,4
2656,C,D,63920,64199,1,63920,,CHBD,270,0,64190,3
2657,J,H,55573,55762,1,55573,,JIH,180,0,55753,2
2658,A,J,48119,48529.278,1,48251.278,,AHIJ,270,132.27799999999843,48389,3
2659,E,H,44646,44834,1,44646,,ECH,180,0,44826,2
2660,G,A,61703,62018.278,1,61703,,GECA,307.278,0,62010.278,3.4142
2661,D,I,25893,25991,1,25893,,DI,90,0,25983,1
2662,I,G,50736,50924,1,50736,,IJG,180,0,50916,2
2663,I,E,49639,49737,1,49639,,IE,90,0,49729,1
2664,H,C,49965,50092,1,49994,,HC,90,29,50055,1
2665,C,B,81039,81230,1,81039,,CHB,180,0,81219,2
2666,F,J,61488,61679,1,61581,,FJ,90,93,61578,1
2667,G,A,67717,68032.278,1,67717,,GECA,307.278,0,68024.278,3.4142
2668,J,G,78198,78296,1,78198,,JG,90,0,78288,1
2669,E,D,64855,65047,1,64855,,EID,180,0,65035,2
2670,C,B,48265,48457,1,48265,,CHB,180,0,48445,2
2671,A,H,51531,51780,1,51682,,AH,90,151,51621,1
2672,H,B,49837,49974.278,1,49875,,HB,90,38,49927,1
2673,C,E,74207,74305,1,74207,,CE,90,0,74297,1
2674,C,I,78244,78432,1,78244,,CHI,180,0,78424,2
2675,H,E,73379,73616,1,73428,,HCE,180,49,73559,2
2676,B,E,76096,76374,1,76096,,BHCE,270,0,76366,3
2677,D,I,66157,66257,1,66157,,DI,90,0,66247,1
2678,C,J,83925,84203,1,83925,,CHIJ,270,0,84195,3
2679,G,F,49783,49971,1,49783,,GJF,180,0,49963,2
2680,I,B,28983,29171,1,28983,,IHB,180,0,29163,2
2681,E,A,56216,56538.278,1,56306,,ECA,217.278,90,56433.278,2.4142
2682,B,F,79936,80124,1,79936,,BDF,180,0,80116,2
2683,G,H,24336,24627,1,24349,,GECH,270,13,24606,3
2684,I,J,28295,28393,1,28295,,IJ,90,0,28385,1
2685,H,C,33383,33481,1,33383,,HC,90,0,33473,1
2686,A,B,23597,23732.278,1,23597,,AB,127.27799999999999,0,23724.278,1.4142
2687,D,J,80357,80548,1,80357,,DFJ,180,0,80537,2
2688,E,B,30768,31046,1,30768,,ECHB,270,0,31038,3
2689,H,C,47128,47226,1,47128,,HC,90,0,47218,1
2690,B,I,35101,35289,1,35101,,BHI,180,0,35281,2
2691,H,E,59837,60074,1,59886,,HCE,180,49,60017,2
2692,I,B,85880,86075,1,85880,,IHB,180,0,86060,2
2693,B,J,44403,44771,1,44493,,BHIJ,270,90,44673,3
2694,I,H,32460,32558,1,32460,,IH,90,0,32550,1
2695,F,A,40327,40642.278,1,40327,,FDBA,307.278,0,40634.278,3.4142
2696,B,F,85823,86011,1,85823,,BDF,180,0,86003,2
2697,E,I,38357,38455,1,38357,,EI,90,0,38447,1
2698,H,B,24789,24887,1,24789,,HB,90,0,24879,1
2699,H,A,46485,46683,1,46581,,HA,90,96,46575,1
2700,C,A,57327,57462.278,1,57327,,CA,127.27799999999999,0,57454.278,1.4142
2701,A,G,51589,52009.278,1,51694,,ACEG,307.278,105,51896.278,3.4142
2702,C,D,27457,27825,1,27547,,CHBD,270,90,27727,3
2703,I,H,24064,24162,1,24064,,IH,90,0,24154,1
2704,C,J,36156,36434,1,36156,,CHIJ,270,0,36426,3
2705,G,D,53477,53755,1,53477,,GEID,270,0,53747,3
2706,J,D,53216,53404,1,53216,,JID,180,0,53396,2
2707,A,I,45653,45841.833999999995,1,45653,,AHI,180,0,45833,2
2708,E,A,43889,44116.833999999995,1,43889,,ECA,217.278,0,44106.278,2.4142
2709,D,H,86147,86335,1,86147,,DBH,180,0,86327,2
2710,F,I,41975,42163,1,41975,,FDI,180,0,42155,2
