pid,arrival_stop,destination_stop,arrival_time,destination_time,distance,pod_id,pod_arrival_time,pod_current_loc,travel_distance,waiting_time,pod_final_time,empty_km,nonempty_km
179,B,J,82411,82681,3.0,27,82411,B,0,0,82685.0,0,3.0
256,B,J,82463,82733,3.0,34,82463,B,0,0,82737.0,0,3.0
190,E,I,82487,82577,1.0,10,82487,E,0,0,82581.0,0,1.0
198,F,C,82801,83161,4.0,55,82801,F,0,0,83165.0,0,4.0
242,J,H,82869,83049,2.0,11,82869,J,0,0,83053.0,0,2.0
43,B,J,82955,83225,3.0,1,82955,B,0,0,83229.0,0,3.0
183,H,J,83190,83370,2.0,47,83190,H,0,0,83374.0,0,2.0
270,F,A,83255,83562,3.4142,0,83255,F,0,0,83566.278,0,3.4142
387,C,I,83322,83502,2.0,18,83322,C,0,0,83506.0,0,2.0
149,F,G,83432,83612,2.0,56,83432,F,0,0,83616.0,0,2.0
208,I,A,83594,83774,2.0,2,83594,I,0,0,83778.0,0,2.0
211,C,B,83613,83793,2.0,44,83613,C,0,0,83797.0,0,2.0
136,J,G,83628,83718,1.0,27,83628,J,0,0,83722.0,0,1.0
228,A,F,83926,84233,3.4142,7,83926,A,0,0,84237.278,0,3.4142
40,D,E,84373,84553,2.0,29,84373,D,0,0,84557.0,0,2.0
64,D,C,84951,85221,3.0,19,84951,D,0,0,85225.0,0,3.0
106,H,F,84955,85225,3.0,4,84955,H,0,0,85229.0,0,3.0
161,D,H,85023,85203,2.0,41,85023,D,0,0,85207.0,0,2.0
272,D,A,85033,85250,2.4142,40,85033,D,0,0,85254.278,0,2.4142
216,B,C,85059,85239,2.0,35,85059,B,0,0,85243.0,0,2.0
289,D,B,85123,85213,1.0,30,85123,D,0,0,85217.0,0,1.0
147,F,G,85187,85367,2.0,7,85187,F,0,0,85371.0,0,2.0
95,H,F,85220,85490,3.0,21,85220,H,0,0,85494.0,0,3.0
21,A,G,85340,85647,3.4142,16,85340,A,0,0,85651.278,0,3.4142
89,B,C,85376,85556,2.0,46,85376,B,0,0,85560.0,0,2.0
245,B,A,85427,85554,1.4142,37,85427,B,0,0,85558.278,0,1.4142
244,B,G,85880,86240,4.0,49,85880,B,0,0,86244.0,0,4.0
247,J,F,86121,86211,1.0,34,86121,J,0,0,86215.0,0,1.0
391,E,F,86232,86502,3.0,42,86232,E,0,0,86506.0,0,3.0
80,A,B,86284,86411,1.4142,3,86284,A,0,0,86415.278,0,1.4142
158,I,B,86387,86567,2.0,51,86387,I,0,0,86571.0,0,2.0
